published_date,travel_month,published_platform,title,text,rating,tripType,helpful_votes,word_count,review_length_tier,sentiment_label,published_year,published_month,travel_season,is_verified_travel
2019-12-24,2019-12,MOBILE,Line up ok,We did not purchase tickets prior but were aware to get there early to avoid crowds. This worked for a 930am arrival and took probably 30 mins max before we were inside and the same time as those who had online tickets. Beware of people trying to sell you tickets outside- ignore and just go to entrance. Rather disorganised inside as no clear guidelines/path to follow but interesting regardless and of course wonderful preserved historical site. Without guided tour you cannot visit downstairs which is a shame so would recommend going this as seemed fascinating. Great site otherwise but so very busy with tourists and this is the quiet season!!!,5,FAMILY,2,110,Long (75-200w),Positive,2019,12,Winter,True
2019-12-24,2019-12,MOBILE,"Amazing, but somehow could be more","There are few attractions as impressive as the Colosseum in Rome, and it is an experience well worth making. While there were many exhibitions on the second level which help contextualize the whole experience, and even though we had a wonderfully knowledgable guide (Sergio) I left the Colosseum feeling it could have and should have been more. Maybe because there was little mention of the yet poorly understood and hard to conceive awning mechanism, or the impossibility to access the multiple underground / under-arena areas. I wanted to be blown away, and instead I was just awed. Well worth it all the same. Book a guide, get your tickets in advance if possible, get there early and give yourself ample time to stroll around the different areas and levels.",4,FAMILY,2,129,Long (75-200w),Positive,2019,12,Winter,True
2019-12-24,2019-07,OTHER,Colosseum is amazing,Do this trip in the morning and be prepared to stand in line and walk up/down stairs. It was hot and people were passing out but there were EMTs nearby. Bring water. This place is so amazing and our tourguide was very knowledgeable,5,COUPLES,2,43,Medium (25-75w),Positive,2019,12,Summer,True
2019-12-24,2019-12,OTHER,Astonishing,"It was my dream to visit the Colloseum and when i exited the metro and saw it i was in awe by this artwork. You need to visit it when in Rome,it actually brings you to the Gladiator movie!",5,COUPLES,2,39,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-24,2019-12,MOBILE,"Amazing sight, badly organised",The colosseum itself is outstanding to see and wander around. However it can be complicated to see where the correct place to buy tickets is online. The best way to do it is to ignore all the tour guides and people who approach you outside trying to sell you tickets and tours and go in yourself to the official ticket office. The audio guide is good but can be a little hard to follow. ,3,FAMILY,1,74,Medium (25-75w),Neutral,2019,12,Winter,True
2019-12-25,2019-12,OTHER,Interesting but tour got long.,Interesting history but our tour got long and a bit boring.  My back was giving out after a vatican tour and then the colosseum.    The history vs. anything in the USA is amazing.  Our world is so recent vs these ancient cultures.,4,COUPLES,2,42,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-25,2019-12,MOBILE,A true wonder. ,The top tourist attraction for any visitor to Rome. Be prepared to find lengthy lines all around. A true amazement of a structure built over Two thousand years ago. Restoration of the Colosseum are in progress. Purchase tickets beforehand as you will have to wait along time to enter. ,5,FAMILY,3,49,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-25,2019-11,OTHER,amazing piece of history and our collective culture,you should do an tour of the place to fully appreciate the history and magnificence of this place which is part of our popular consciousness. ,5,Unknown,1,25,Short (<25w),Positive,2019,12,Autumn,True
2019-12-26,2019-12,MOBILE,Great history ,"The Colosseum is so great. So much that happened and what a great exhibit that they have in there. I recommend taking a tour so you can learn about the history, but just being there is incredible. ",5,COUPLES,2,37,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-26,2019-12,OTHER,Get Skip-the-line tickets,"Fortunately, our group had pre-booked skip-the-line tickets. Otherwise, we would have been stood waiting in a queue for hours. Very disorganised, with many people trying to sell tickets and no clue of who is official and who is not. However, once inside the views are amazing. There is the option to purchase guided tours or headphones but we didn't do so. There are descriptions of the different things around, like in a museum, which helps to understand things. Worth visiting if you are in Rome.",4,Unknown,3,85,Long (75-200w),Positive,2019,12,Winter,True
2019-12-26,2019-12,MOBILE,Money-grabbing management,"The Colosseum itself is great - this 1-star is for the management. The ticket is €16 each as a combined ticket for the Colosseum, the Roman Forum and the Palatine Hill (no individual ticket option available), but if you don’t wish to pay extra to pre-book your ticket or join a guided tour that their staff members were trying to sell to you outside the site for €40/person, you are the least welcome visitor at the site. Others are filing in, but your turn never comes. When I tried to book tickets about a month before my visit, the official site showed that no ticket was available for the dates I planned to stay in Rome. But when I checked the websites of travel agencies, there were plenty of tickets apparently, price starting from €25 each. I believe we all know what’s happening here. Profiteers.",1,COUPLES,1,145,Long (75-200w),Negative,2019,12,Winter,True
2019-12-26,2019-12,MOBILE,Family tour,Great tour and very informative.   CARRANI VIAGGI tour was very good.  Out tour guide was very informative and kept us energized.  Skipping the long lines was amazing.,5,FAMILY,2,27,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-26,2019-05,MOBILE,In awe ,"Colosseum is outstanding. Whether you just enjoy the many different views outside or if you do the tour inside (my opinion it’s worth it). One of the most beautiful and stunning things, with so much history. ",5,COUPLES,1,36,Medium (25-75w),Positive,2019,12,Spring,True
2019-12-26,2019-12,MOBILE,Great when inside,"Hopeless organisation when trying to work out about lining up to get in. No staff around to ask but lots of sellers there trying to upsell their particular tour.
Once inside it is a perfect place to visit",3,FRIENDS,2,38,Medium (25-75w),Neutral,2019,12,Winter,True
2019-12-26,2019-12,OTHER,Colosseum: take a guided tour.,"Very nice and interesting. But really take a guide, so you wont miss all the details of its amazing history. We had Laetitia and she did a great job and made it really worth while.",5,Unknown,2,35,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-26,2019-12,OTHER,Highlight of our trip,"We booked the the all round tour so we could make the most of this first time trip to Rome. We got to go into the underneath in the dungeons to see where the gladiators came up from to the main floor as well as the animals. There is a mock elevator down there as well as the sewers. We got to step out onto the arena floor and see the underneath before we went down there. The tour guide was very informative and told us all about the different areas of seating that are still just about visible. They are doing a lot of restoration work on the building but you don't overly notice the workmen. After seeing the dungeons etc we went up to the first floor for a better view of the arena. After wandering around this floor, we went up through a locked gate up into the third tier tunnel where we could see the sheer height that people would have been at to watch the performance. And also we could look down to see the box where the roman emperors would have sat. We then went up another smaller flight of stairs to the very top where the views were absolutely stunning. well worth paying the money for. The tour guide was funny and informative. Would definitely recommend.",5,Unknown,2,223,Very Long (200w+),Positive,2019,12,Winter,True
2019-12-26,2019-12,MOBILE,Awesome,"Impressive place although the entrance is chaotic. Get your tickets beforehand and  e there early because the lines will become endless if you decide to ""take it easy"". The history there will overwhelm you and it will give you a quick glimpse as to how Roma used to handle itself. It is certainly a must do thing while in Rome.",5,FAMILY,2,60,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-26,2019-12,MOBILE,Excellent place to visit,Love the natural structure of the Colosseum. It is definitely amazing to see how ancient people built this structure. It is one of the Instagram sights that I would recommend. If you are keen in the historical background then you should pay for the entrance. Or you can just take photos from the outside and I guess it is enough.,5,FAMILY,1,60,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-26,2019-12,MOBILE,"Fantastic Sights, but be aware of the tourist scam","I love Colosseo, and also went in to enjoy the majestic awe-inspiring historical sights. But be aware of the scammers who dressed up in historic outfit and trapped you for pictures even if you were just passing by. They will trap you, ask you to take a photo and charge you for 20 Euros right after. ",1,FRIENDS,2,56,Medium (25-75w),Negative,2019,12,Winter,True
2019-12-26,2019-12,MOBILE,So full of life,We were in Rome for Christmas and this city was just bubbling with people everywhere. Visiting the colosseum was fun.it is a magnificent structure. when it is lit it becomes even more gorgeous.so much activity and cafes around made our visit very festive. ,5,FAMILY,2,43,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-27,2019-11,MOBILE,My favourite historical site in Rome,"I have visited Rome 3 times and always spent some times in this amazing historical building. This month I attended a five-day event in FAO, only 2 bus stops away from the Coloseum, so that I could enjoy the view of the building every day and night. I always impressed with its structure, its history during the decades of Roman Emperors. I had a chance to enter inside the building in the afternoon on my second visit, but in the evening, with limited lights and its giant shadow, Coloseum has very different appearance. ",5,FRIENDS,2,93,Long (75-200w),Positive,2019,12,Autumn,True
2019-12-27,2019-05,OTHER,FREE Day for tourists in MAY!,"Once a year it is open FREE to tourists... BUT you still need to get a ticket from a booth.  We lined up about 8am, tickets opened at 930 am and we went straight in past all the poor people who had lined up since 6am - with no ticket.. the reason?  Because they limit amount of people through the gates at a time..",5,SOLO,2,64,Medium (25-75w),Positive,2019,12,Spring,True
2019-12-27,2019-12,MOBILE,Rome must see site!,I suggest you pay extra and sign in for the reserved entrance. Its a bit pricy but you avoid the long line going in.,5,Unknown,1,24,Short (<25w),Positive,2019,12,Winter,True
2019-12-27,2019-12,MOBILE,Colloseum,They did skip the line at colloseum. Nothing more to say as they do not offer guides. Not much more to say!,5,FRIENDS,1,22,Short (<25w),Positive,2019,12,Winter,True
2019-12-27,2019-07,OTHER,amazing architecture,This was such an amazing trip for our family. It was a bucket list item for my husband. My family enjoyed the nighttime guided tour.,5,Unknown,2,25,Short (<25w),Positive,2019,12,Summer,True
2019-12-27,2019-12,OTHER,Amazing,"It is definitely a place to say you went to.  The Colosseum floor wasn't what I expected.  It looked as though construction was going on.  But overall, a must see when in Rome.",5,COUPLES,2,33,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-27,2019-12,MOBILE,History comes alive at the colosseum,"Even in the rain, this location was a fascinating look back into the previous century. A nice mix of translated museum explanation along with a friendly tour guide (Patrizia from The Tour Guy) Broughton things to life.  ",5,FAMILY,2,37,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-27,2019-12,MOBILE,Historical experience,We had a great historical experience despite the overcrowding and refurbishment of the coliseum. I tour guide from funtours was outstanding.,4,FAMILY,2,21,Short (<25w),Positive,2019,12,Winter,True
2019-12-28,2019-12,MOBILE,Colosseum,"Take a guide instead of an audio guide. Don’t fall for trap where the tour operators provide mobile app as guides. The giant structure will consume an hour. Since roman forum and palatine is nearby, take the complete tour in one go. It will take total of 4 hours.",5,COUPLES,3,49,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-28,2019-06,OTHER,Here's a tip.,If you rock up and discover you can no longer buy tickets for the Colosseum at the gate don't panic. We headed to the Roman Forum and  bought a combined ticket there. After a couple of hours exploring the Forum we headed to the Colosseum with a timed entry no problems.,5,Unknown,1,51,Medium (25-75w),Positive,2019,12,Summer,True
2019-12-28,2019-12,MOBILE,Must see in Rome,"There are so many things to do and see in Rome, But visiting the Colosseum is a must!  A small advise, don't visit it during the day time as it's too crowded and will ruin the whole experience.",5,COUPLES,2,38,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-28,2019-12,MOBILE,Top attraction,"The most visited monument of Rome, there is a good reason for this, as it is awesome. Yet, there is also a downside, long waiting lines and overcrowded in and outside.",4,FAMILY,1,31,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-28,2019-12,MOBILE,Must See,This one place you want a tour guide. You will miss so much without one. Impressive Awesome   Get reservation ,5,COUPLES,2,19,Short (<25w),Positive,2019,12,Winter,True
2019-12-28,2019-12,MOBILE,Gladiator tour,Don’t do the Colosseum any other way than this private tour.  Ask for Matteo the best guide ever.  Knowledgeable and engaging.  Learned more history of Rome in 3 hours than a term in college.  But only Matteo.  ,5,FRIENDS,1,37,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-28,2019-12,MOBILE,beautiful views.,"Didn’t go in as long queue. Looks amazing from outside. Watch out for pickpokets. Also, people dressed up as vikings and taking picture and asking for €20 for photos. ",5,FAMILY,2,29,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-28,2019-11,OTHER,amazing,Amazing architecture. The queue is not long during to the low season. We really enjoined it  Highly recommended.,5,Unknown,2,18,Short (<25w),Positive,2019,12,Autumn,True
2019-12-29,2019-07,MOBILE,Colosseum Rome ,To finally see the magnificent architecture of the Roman Empire was impressive to see what could be built in Ancient Rome given the times.,5,COUPLES,2,24,Short (<25w),Positive,2019,12,Summer,True
2019-12-29,2019-12,MOBILE,"Neither that colossal, nor that grand!",It's a nice monument but to see from the outside it is its best feature! It looses all that mystery and admiration as soon as you step inside mainly because it offers of nothing to revive that wonder of the time!,3,FRIENDS,2,41,Medium (25-75w),Neutral,2019,12,Winter,True
2019-12-29,2019-11,OTHER,colosseum guided tour eyes on rome,"Private Guided tour through eyes on rome, more expensive, but worth the extra cost.  We had the same tour guide as Vatican, Guide new her history, very imformative, Would recommend this company ",5,COUPLES,4,32,Medium (25-75w),Positive,2019,12,Autumn,True
2019-12-29,2019-12,OTHER,Unbelievable,This building and it’s history are without parallel in any visit to Rome. A godd guide provides massive value added to the experience. ,5,COUPLES,2,23,Short (<25w),Positive,2019,12,Winter,True
2019-12-29,2019-12,OTHER,"""Skip the lines""",Best time to hit Rome is defiantly in December. I would recommend doing most the events solo. The group tours always had crazy lines and no one seemed to be having fun. ask the receptionist for audio set and walk right on in see the place at your own pace.   ,5,Unknown,2,50,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-30,2019-10,MOBILE,Only amazing from outside ,"This building is totally overwhelming! It looks amazing from outside. The composition with modern building is really interesting. It’s nice to walk around and see it from different perspective also at different time of the day. 
Complete not worth to go inside. First too many people, everybody are pushing to the photo spots. And second there is even no info what is what if you don’t have guide. Better to stay outside and safe some money. ",3,COUPLES,3,76,Long (75-200w),Neutral,2019,12,Autumn,True
2019-12-30,2019-12,MOBILE,Christmas kick off ,"So in love with Italy at Christmas. The people the markets, the decorated store fronts. The roasting chestnuts, and the energy of the city was just so magical. ",5,FRIENDS,1,28,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-30,2019-12,MOBILE,be prepared - VERY CROWDED,The Colosseum.is obviously a must visit but be prepared to squueze in during the peak season holiday period. It is recommended to pay a little more for the skip-the-line tickets where the local guide will explain the histpry and culture also.,5,COUPLES,1,41,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-30,2019-12,MOBILE,Gladiator!,"Historic building, worth a visit while in Rome. The queue was quite long, but fast enough. A little tip : don't carry big backpack, to minimize time during security check.",4,FAMILY,2,30,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-30,2019-12,MOBILE,Excellent ,Magnificent from the outside. Day and night. We didn’t go in but happy to stroll around it. Very lively at night around the area. ,4,FAMILY,2,24,Short (<25w),Positive,2019,12,Winter,True
2019-12-30,2019-12,OTHER,Buy the Skip-the-Line tickets,"I was there in the winter and thinking the lines would not be long. I was wrong! Thankfully, I joined a walking tour that includes skip-the-line admission tickets. Totally worth it as I see the line snaking around Colosseum. It will be a big pile of ruins to you but my guide called ""DC"" can explain to details to look out for for a glimpse of its glorious past. 

Fun fact. The colosseum was built in a lake after it was drained. The lake was drained in an attempt to erase any horrific memories of Emperor Nero. ",4,SOLO,2,97,Long (75-200w),Positive,2019,12,Winter,True
2019-12-30,2019-12,OTHER,Breathtaking,"I first laid eyes on this monument 2 years ago while visiting Rome with my husband. This year, the feeling of seeing such history as you exit the Metro is a wonderful experience.",5,COUPLES,2,33,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-30,2019-09,MOBILE,Ancient treasure,The Colosseum in Rome one of the most breathtaking ancient site in the world. It is worth booking tickets online avoid the lines.,5,FRIENDS,1,23,Short (<25w),Positive,2019,12,Autumn,True
2019-12-30,2019-12,MOBILE,Must see before you die,"Amazing architecture from Roman regime and well preserved. Due to time constraint, we didn’t join any tour, but bought tickets online. Took us a while to find the entrance but we were told to queue at the ticket counter to collect the tickets with our online booking confirmation.  At 8am, the queue was really long with at least 50 pax, though it moved really quickly.

There are few stories, basement is out of our reach as entrance is only allow with tour guides. Still we managed to get around on our own and snapped plenty of photos. 

After trying from all angles, we realised the best place to snap photo for the entire colosseum is from Palatine Hill. It was quiet and less touristy. 

Be early to beat the crowd.",5,FAMILY,2,130,Long (75-200w),Positive,2019,12,Winter,True
2019-12-30,2019-12,MOBILE,Collosseum,One of rome s place to go. But the ticket including the Roman forum. Roman forum completes the trip.,4,FAMILY,1,19,Short (<25w),Positive,2019,12,Winter,True
2019-12-30,2019-12,MOBILE,Memorable Experience ,"What a place , Brilliance of Roman Empire , The architecture, once u enter it , just feel like in time of Gladiators",5,FAMILY,2,23,Short (<25w),Positive,2019,12,Winter,True
2019-12-30,2019-12,OTHER,Amazing History but exceptionally chaotic,"While I highly recommend this breathtaking ancient site, the chaos that surrounds their booking and viewing is abysmal. We were told 4 different stories as we tried to use our Roma Pass. We were routed 3 different times back and forth. It was almost enough to make us leave. Be prepared to be frustrated. However, once inside, it is amazing. Many people have walked those paths and it was amazing to follow them.",4,Unknown,2,73,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-30,2019-12,OTHER,Colosseum Arrival tip,"Family of five bought tickets via the Colosseum website for a reserved time entrance at 8:50am.  Small reservation fee for children, free if we would not have reserved a time.  Metro station exit is directly in front of the Colosseum, 2 minute walk away.  If arriving with a voucher, be sure to get in the lines furthest to the left from the Colosseum.  The closest line is for those without a voucher or tickets.  Workers around the venue were nice and helpful with directions.  After moving through the fast line, and having a security guard check the reserved time (do not show up more than 30 minutes early than reservation time), we went to the ticket counter that was marked above ""reservations"".  She issued the tickets, which were good at all three sites in the area.  Best times to visit are early or late.  Toilets, book stores, and elevators are available.  Need no longer than 1 hour to visit.  Then can walk to the Forum and Hill.",5,Unknown,4,167,Long (75-200w),Positive,2019,12,Winter,True
2019-12-31,2020-01,MOBILE,Cool,Too many people and traidors. I could saw biotoilets for builders from outside. Toilet cost money. Wasn't inside,4,FAMILY,2,18,Short (<25w),Positive,2019,12,Winter,True
2019-12-31,2020-01,MOBILE,Bucket list,"I used the audio tour to learn about the structure. Make sure you show your Red and white transportation pass from the Omni a card at the ticket booth  if you pre-book an entry time so you don’t lose 14€. In retrospect, I would have taken a guided tour with a live, human guide. ",4,SOLO,1,54,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-12,MOBILE,Amazing,"The more history you know about this wonder, the more amazing it is to view. Of course scaffolding in restoration efforts taint the magic a bit but this is reality. 

I viewed interior on a trip 5 years prior to 2019 trip and that was the best experience 
(Photo 2)",5,FRIENDS,2,50,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-12,MOBILE,Wow!!,We tried to get tickets for the Colosseum and was told the quenue waiting time was 3 hours. We were bombarded by ticket touts from from every directions. We managed to find a tour company that got us into the Colosseum. We paid €105 to get in with a guide. I was worried it was a scam but was pleasantly surprised at how much I enjoyed the tour,5,FAMILY,1,68,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-05,OTHER,Finally got in there,Last time there it was closed due to flooding.  Got in there this time and had a thorough tour.  It was awesome.,5,Unknown,2,22,Short (<25w),Positive,2019,12,Spring,True
2019-12-31,2019-12,OTHER,Incredible,"The Colosseum is a MUST if you are in Rome, the site is spectacular and it completely justify why it’s one of the 8 wonders of the world.",5,Unknown,1,28,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-09,OTHER,Amazing,"I would recommend taking the night tour. The Colosseum at night is breathtaking, not to mention the crowds are not there.A must when in Rome",5,Unknown,1,25,Short (<25w),Positive,2019,12,Autumn,True
2019-12-31,2019-01,MOBILE,A must visit in Rome!,This place is surreal. Unbelievable. I can  never get tired of gazing at this beautiful structure. You have to just stand there and think about all the things that took place here. It really is a lot to take in. You have to see it to believe it. Definitely take a long walk inside,5,FRIENDS,2,54,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-12,MOBILE,Awesome - must see in Rome,"Not much words are necessary. Thats the number ONE spot for Rome visitors. Make sure you come early and have skip-the-line-tickets. The number of visitors are limited to 3000, ie after that they close down the Colloseo and wait until some people have left. You may wait for a long time if you are still in line. Have a guided tour to understand the history and importance of the monument.",5,FAMILY,1,70,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-12,MOBILE,Must do,"Always buy a ticket for the tour I visit Rome, always a great experience albeit a bit crowded, gives you a good perspective of Rome's history. ",5,FRIENDS,1,26,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-11,OTHER,Colosseum visit,"A must for a visit to this famous site is to pre-book a tour visit . This will enable you to by pass the visitors who just turn up. Even so we still had to join a lengthy , tour queue which took almost an hour to process through.How long ordinary visitors took to get in anyone knows. A good tour guide, like the one we had brought the site and it's history to life. Many of these tours also include the Forum site which is just across the the road so well worth the extra cost. Ignore the bottled water sellers - if there is one thing the the Romans prided themselves in was providing plenty of free water fountains - and they are still there so take a reusable bottle with you and drink away !  To summarise , a fantastice site to visit but be prepared to hang around before you get in. I feel that the site is reaching maximum capacity and something will eventually  have to be done to refine the control of the crowds.",5,Unknown,1,180,Long (75-200w),Positive,2019,12,Autumn,True
2019-12-31,2019-12,MOBILE,Beautiful but beware the queues,"There’s a reason why the Colosseum is the most visited museum in the world! 
The queues are horrendous though and inside it is packed with tourists. 
Definitely worth purchasing a skip the line pass. If that’s not in your budget then come as early as possible to try skip the queues. 

Expect there to be lots of people in your way the whole time but embrace it as part of your Colosseum experience. 

The steps to get to the top and to go down to the stadium floor are very steep so watch how you go. 

Otherwise, a wonderful experience.",4,FRIENDS,2,100,Long (75-200w),Positive,2019,12,Winter,True
2019-12-31,2019-12,OTHER,HEADOUT in ROME -----    DO NOT BUY TICKETS HERE!!!,"December 29th, 2019.   Unpleasant customer service. We arrived in time, on the dot.  The group had left without us, they were very unkind the way they treated us, the lady at the front desk yelled at us, her supervisor did not blink an eye, listening to all the conversation at a desk behind.  Even when we requested to come and speak to us, she did not move. Tickets bought online and completely lost, they were unable or better still not wanting to reallocate us or even assist us kindly. The lady was rude and very unpleasant.
They do not know how to treat customers at all. The ticket point to get your tickets is extremely far away from subway, around 20 minutes walk.  Once you buy it online they give you all the information on where to pick up your tickets, so you pay first and then you get the surpise about the distance. Awful customer service. Money lost for three party members. We did not see the coliseum, a complete rip-off. Not recomendable at all.",1,Unknown,1,176,Long (75-200w),Negative,2019,12,Winter,True
2019-12-31,2019-12,MOBILE,Great,Fantastic to see the history. There was an Egyptian themed road show at the same time which was great. Definitely recommend this with the ruins opposite!,5,COUPLES,1,26,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-12,OTHER,When in Rome..,"This really is an amazing site. It’s best to go with a guide who can share details about the history, show you the best photo spots, and guide you through the crowds. Walking up the road to the colosseum is part of the experience as you go past ruins, excavations, street performers. Best to combine with Palatine Hill and the Forum.",5,COUPLES,2,61,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-12,MOBILE,Long queue,Extremely long queue. Its wise to pre book the trip to Colosseum which is guided tour. Little expensive to book but worth to save 2 hours of queue.,4,COUPLES,2,28,Medium (25-75w),Positive,2019,12,Winter,True
2019-12-31,2019-09,OTHER,Simply Amazing,"The Colosseum is the most impressive site in a city full of impressive sites. A must visit when in Rome and it wasn't overly busy when we went. If you only do one thing in Rome, this is it.",5,Unknown,1,39,Medium (25-75w),Positive,2019,12,Autumn,True
2020-01-01,2019-12,MOBILE,Colosseum,"Don’t be afraid of the long lines, they are fast! Lots of people and if you are not taking a guided tour, I recommend their book guide for 5€. ",5,FAMILY,1,29,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-01,2020-01,MOBILE,"Always impressive, but extensive renovations in progress","The Colosseum is a sight not to be missed in Rome, even if you don't opt for a tour. There is extensive renovation taking place, so some views and access may be obscured for the next year or so.",5,COUPLES,1,39,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-01,2019-05,OTHER,Fabulous!,"Having visited the Colosseum in Rome the year before and battling with the crowds this was a real treat.  Hardly anyone there and it's very atmospheric.  A few OH&S issues, but just be careful the higher you get",5,Unknown,2,38,Medium (25-75w),Positive,2020,1,Spring,True
2020-01-01,2019-11,OTHER,History that Comes Alive - A Bucket List Item Checked,"As you walk around and take it all in, it's amazing how much the history comes alive. It's a very busy attraction, so be prepared to wait in lines. We were there in November, which I assume is off season and it was still plenty busy, but still well worth the effort. Don't let the crowds scare you off, Rome is probably on everyone's ""must-do"" bucket list, as it should be, and the Colosseum is a must see in Rome.",5,Unknown,2,80,Long (75-200w),Positive,2020,1,Autumn,True
2020-01-01,2019-12,OTHER,you will be pick pocked,"It is sad that pickpocket is prevalent in Rome so much and the city is not doing anything about it. My wife lost the credit card, money and insurance card. Fortunately for us my wallet was not stolen we came back home in one piece. I will really advise against travelling to the dreadful city in the name of history.",1,Unknown,2,60,Medium (25-75w),Negative,2020,1,Winter,True
2020-01-01,2020-01,OTHER,Colosseum / Rome,"I visited the colosseum today, only from outside, it was very crowded, so much people, and now they made the metrostation just before this most awe-inspiring ancient monument, this enormous amphitheatre of nearly 2000 years, I can beliefe it, but it is so. Entrance 16 €, years ago it was for free, but this times are ower; but Colosseum is the most impressive monument in the city.",5,SOLO,3,67,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-01,2020-01,MOBILE,Still crowded,"This structure is huge. The view from the street at night does not do this structure justice. 

We took a tour to view this and it did not disappoint. Our guide was quite knowledgeable and related the history to our modern times. She pointed out the various materials that are part of the original structure as well as all the “new” bricks that have been placed for the integrity of the remaining original structure. You can view the Colosseum without a guide, but you will miss the history and knowledge as well as descriptions to reconstruct it’s original form.

This attraction is always crowded, but I was able to get a photo from the upper street early on New Year’s Day and there were no people! The best time to get a photo that is family portrait of another family free is at first light of the day!

They also had the NYE fireworks near here, so cool!",5,FRIENDS,2,158,Long (75-200w),Positive,2020,1,Winter,True
2020-01-01,2019-12,MOBILE,Christmas in Rome,"Very crowded but a great experience. 

Do not expect to get in quickly, even with skip the queue tickets and beware of dodgy ticket touts outside.",4,COUPLES,2,26,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-01,2019-10,OTHER,Bday trip to Rome,"This was the type of trip that happens once in a lifetime.  Visiting Rome has been on bucket list forever, I am so glad and fortunate that this dream came true.  There is so much to see and do that I will have to get back there one day to finish what I started.  Happy Birthday to me.",5,Unknown,2,58,Medium (25-75w),Positive,2020,1,Autumn,True
2020-01-02,2019-06,OTHER,can't afford to miss this one,"You can't afford to miss this one, take option to skip the line in advance or on the stop via resellers, do hard bargin because there is a lot of room in price, you can make it around 30-35 euro per person for guided tour from 110 odd euro price, if you can bargain well, there are many bangadeshi, pakistani and indians reselling the tickets to visitors. Avoid baby trolleys because it difficult to manage there.",5,Unknown,2,76,Long (75-200w),Positive,2020,1,Summer,True
2020-01-02,2020-01,MOBILE,Historic,"Great place to tour, although very busy when we went, get a tour is the best plan,  so much history to take in.",4,FAMILY,2,23,Short (<25w),Positive,2020,1,Winter,True
2020-01-02,2019-11,OTHER,good experience,"Queue system is very bad. Better avoid the group guide that too with extra payment for skipping queue. See by your own, it is the best thing so that you can go everywhere without hurry.",3,Unknown,2,35,Medium (25-75w),Neutral,2020,1,Autumn,True
2020-01-02,2019-12,MOBILE,Best days of our Anniversary ,A must see when you visit rome. Take the skip-the-line tour for more convenient visit and take a lot of memorable photos. ,5,COUPLES,2,22,Short (<25w),Positive,2020,1,Winter,True
2020-01-03,2019-11,OTHER,"A great piece of history, a steep climb to the top","We enjoyed visiting the Colosseum - be prepared, though, that to go to the upper levels there are steep steps.",4,COUPLES,2,20,Short (<25w),Positive,2020,1,Autumn,True
2020-01-03,2019-07,OTHER,Bring ID / Use free audio tour,"We bought our tickets online two weeks before, waited in a queue for about 5 minutes to pick them up. Make sure everyone in your party has ID! The tickets were in my name but my boyfriend needed ID to prove he was British for some silly reason. Luckily he had a picture of his driver's licence on his phone and the attendant allowed it. 

Saw mixed reviews on the guided tours available so opted to use the Rick Steve's Audio Guide app for all the attractions I visited in Rome - if you're travelling on a budget, this is the way to go!!! The audio guide is amazing and clear - he tells you exactly where to walk to and you can pause it if you want, unlike many of the tour guides that show up late and rush you through the attraction. There's not much to see in the colosseum as a whole so I'd say of all the historical sites that you may want an actual tour guide for - this isn't one of them. It can be done in under an hour.",4,COUPLES,2,186,Long (75-200w),Positive,2020,1,Summer,True
